28.6221504211, 1650746664.56
29.5176148415, 1650746669.57
28.5894393921, 1650746674.58
28.556728363, 1650746679.59
29.067838192, 1650746684.59
29.100549221, 1650746689.6
28.6589503288, 1650746694.61
28.6221504211, 1650746699.61
28.6753058434, 1650746704.62
29.067838192, 1650746709.63
29.1537046432, 1650746714.63
11.698281765, 1650746719.64
41.2813186646, 1650746724.65
38.280081749, 1650746729.67
39.1878128052, 1650746734.67
40.0464773178, 1650746739.68
38.8116359711, 1650746744.69
39.1551017761, 1650746749.7
39.1510128975, 1650746754.71
38.4150147438, 1650746759.72
38.3823037148, 1650746764.72
38.8279914856, 1650746769.73
37.9202604294, 1650746774.74
38.3659482002, 1650746779.75
38.3986592293, 1650746784.75
38.7053251266, 1650746789.76
38.7584805489, 1650746794.77
38.7257695198, 1650746799.78
39.600789547, 1650746804.78
38.7748360634, 1650746809.79
38.3291482925, 1650746814.8
38.6889696121, 1650746819.81
38.3495926857, 1650746824.82
38.7421250343, 1650746829.82
38.7216806412, 1650746834.83
38.8116359711, 1650746839.84
38.3168816566, 1650746844.85
38.7748360634, 1650746849.85
38.3823037148, 1650746854.86
37.9039049149, 1650746859.87
38.3782148361, 1650746864.87
37.8834605217, 1650746869.88
38.7911915779, 1650746874.88
38.3495926857, 1650746879.89
39.2409682274, 1650746884.9
38.435459137, 1650746889.91
38.3618593216, 1650746894.92
38.8279914856, 1650746899.92
38.7094140053, 1650746904.96
38.7911915779, 1650746909.96
38.7421250343, 1650746914.97
38.280081749, 1650746919.98
38.2964372635, 1650746924.99
38.4150147438, 1650746930.0
38.3455038071, 1650746935.0
39.2409682274, 1650746940.01
38.3495926857, 1650746945.02
39.2041683197, 1650746950.03
38.3823037148, 1650746955.04
39.1714572906, 1650746960.04
39.2205238342, 1650746965.05
39.1714572906, 1650746970.06
38.7584805489, 1650746975.07
38.8075470924, 1650746980.07
38.7748360634, 1650746985.08
38.7216806412, 1650746990.11
39.5844340324, 1650746995.12
38.7625694275, 1650747000.13
39.6539449692, 1650747005.13
39.2573237419, 1650747010.14
